timestamp,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1655307636.95800018,252651992,42.5444932,-83.19310949999999,356.8699951171875,119.83995819091797,120.3299560546875
1655307636.98559499,252679587,42.5444914,-83.1931077,356.8699951171875,119.83885192871094,120.32884979248047
1655307636.99784112,252691833,42.544490499999995,-83.19310689999999,356.8699951171875,119.83868408203125,120.32868194580078
1655307637.04056716,252734559,42.5444876,-83.1931041,356.8699951171875,119.83815002441406,120.3281478881836
1655307637.08007717,252774069,42.5444849,-83.1931014,356.8699951171875,119.83805847167969,120.32805633544922
1655307637.08773017,252781722,42.5444843,-83.1931008,356.8699951171875,119.83818817138672,120.32818603515625
1655307637.12184000,252815832,42.544481999999995,-83.19309849999999,356.8699951171875,119.83940124511719,120.32939910888672
1655307637.16279721,252856789,42.5444793,-83.1930958,356.8800048828125,119.84040069580078,120.33039855957031
1655307637.19032717,252884319,42.5444773,-83.193094,356.8800048828125,119.84161376953125,120.33161163330078
1655307637.20275211,252896744,42.544476499999995,-83.19309319999999,356.8800048828125,119.84237670898438,120.3323745727539
1655307637.24532318,252939315,42.544473599999996,-83.1930903,356.8800048828125,119.84456634521484,120.33456420898438
1655307637.28526616,252979258,42.5444709,-83.19308769999999,356.8800048828125,119.8466796875,120.33667755126953
1655307637.29268217,252986674,42.5444703,-83.1930871,356.8800048828125,119.84707641601562,120.33707427978516
1655307637.32632804,253020320,42.544467999999995,-83.1930848,356.8800048828125,119.84962463378906,120.3396224975586
1655307637.36762118,253061613,42.5444652,-83.1930821,356.8899841308594,119.85324096679688,120.3432388305664
1655307637.39502621,253089018,42.5444633,-83.19308029999999,356.8899841308594,119.85574340820312,120.34574127197266
1655307637.40769815,253101690,42.5444624,-83.1930794,356.8899841308594,119.85692596435547,120.346923828125
1655307637.44902802,253143020,42.5444597,-83.19307669999999,356.8899841308594,119.85977935791016,120.34977722167969
1655307637.48904920,253183041,42.5444569,-83.193074,356.8999938964844,119.86200714111328,120.35200500488281
1655307637.49606204,253190054,42.5444564,-83.1930735,356.8999938964844,119.86238861083984,120.35238647460938
1655307637.53172898,253225721,42.544454099999996,-83.19307119999999,356.8999938964844,119.86459350585938,120.3545913696289
1655307637.57267404,253266666,42.5444512,-83.1930683,356.8999938964844,119.8682632446289,120.35826110839844
1655307637.60062599,253294618,42.5444494,-83.1930665,356.9100036621094,119.87071990966797,120.3607177734375
1655307637.61227703,253306269,42.5444485,-83.1930656,356.9100036621094,119.87196350097656,120.3619613647461
1655307637.65472102,253348713,42.5444457,-83.19306279999999,356.9100036621094,119.87619018554688,120.3661880493164
1655307637.69470119,253388693,42.544443,-83.1930601,356.91998291015625,119.8802261352539,120.37022399902344
1655307637.70275903,253396751,42.544442599999996,-83.19305969999999,356.91998291015625,119.88084411621094,120.37084197998047
1655307637.73670316,253430695,42.5444402,-83.19305729999999,356.91998291015625,119.88463592529297,120.3746337890625
1655307637.77783108,253471823,42.5444375,-83.1930546,356.91998291015625,119.88912200927734,120.37911987304688
1655307637.80529714,253499289,42.5444357,-83.1930527,356.92999267578125,119.89228057861328,120.38227844238281
1655307637.81784320,253511835,42.5444349,-83.1930519,356.92999267578125,119.89375305175781,120.38375091552734
1655307637.86008000,253554072,42.544432,-83.193049,356.92999267578125,119.8988265991211,120.38882446289062
1655307637.90000916,253594001,42.5444293,-83.1930464,356.94000244140625,119.90357971191406,120.3935775756836
1655307637.90775013,253601742,42.5444288,-83.1930459,356.94000244140625,119.90447235107422,120.39447021484375
1655307637.94226408,253636256,42.5444265,-83.1930436,356.94000244140625,119.908447265625,120.39844512939453
1655307637.98262119,253676613,42.5444238,-83.1930409,356.9499816894531,119.91412353515625,120.40412139892578
1655307638.00978303,253703775,42.544422,-83.1930391,356.9499816894531,119.91800689697266,120.40800476074219
1655307638.02230501,253716297,42.5444211,-83.1930383,356.9499816894531,119.91973876953125,120.40973663330078
1655307638.06390810,253757900,42.5444185,-83.1930356,356.9599914550781,119.92457580566406,120.4145736694336
1655307638.10462308,253798615,42.544415799999996,-83.193033,356.9599914550781,119.92874145507812,120.41873931884766
1655307638.11132407,253805316,42.5444153,-83.1930325,356.9599914550781,119.9295883178711,120.41958618164062
1655307638.14586616,253839858,42.5444129,-83.1930302,356.9700012207031,119.93359375,120.42359161376953
1655307638.18605208,253880044,42.544410299999996,-83.1930275,356.9700012207031,119.93995666503906,120.4299545288086
1655307638.21367502,253907667,42.544408499999996,-83.1930258,356.97998046875,119.94432830810547,120.434326171875
1655307638.22593808,253919930,42.5444076,-83.1930249,356.97998046875,119.94625091552734,120.43624877929688
1655307638.26830721,253962299,42.544404899999996,-83.1930222,356.989990234375,119.9535140991211,120.44351196289062
1655307638.30825400,254002246,42.5444023,-83.1930196,357.0,119.96082305908203,120.45082092285156
1655307638.31569910,254009691,42.544401699999995,-83.1930191,357.0,119.96236419677734,120.45236206054688
1655307638.35154319,254045535,42.544399399999996,-83.1930168,357.0,119.96788787841797,120.4578857421875
1655307638.39177608,254085768,42.5443967,-83.1930142,357.0099792480469,119.97357940673828,120.46357727050781
1655307638.41827106,254112263,42.5443949,-83.1930124,357.0099792480469,119.97749328613281,120.46749114990234
1655307638.43126106,254125253,42.5443941,-83.19301159999999,357.0099792480469,119.97893524169922,120.46893310546875
1655307638.47301507,254167007,42.5443913,-83.1930089,357.0199890136719,119.98345947265625,120.47345733642578
